-1.529836977629976280e+00,2.038557099886293855e+00,1.615484773007960229e-01,1.626779803261410251e+00,1.217215385285594031e+00,-1.904622597217650037e+00
4.602232380632345077e-01,-3.479868135338387569e-01,1.972355738725157126e+00,9.408463816898988696e-01,-3.613986293323079302e-02,-1.346637233704367276e+00
-2.442079889143600191e-02,3.770632012414505407e-01,-1.006926003867659292e+00,3.935831807256433557e-01,-1.423992232691337900e+00,-2.378362447041028727e+00
7.560450594699239524e-01,9.993344284776670694e-01,6.784636282461529166e-01,-9.178105148721948936e-02,-9.495690869458587313e-01,-3.075062628188370617e+00
3.536064117826802633e-01,1.652861056790210226e+00,2.072551918954950168e+00,-1.786150892662572653e+00,-9.349877365922504291e-01,5.531577723784923961e-01
6.424163356332845964e-01,2.086144532166045451e+00,1.662559000663666131e+00,-6.680318716824391601e-01,1.416702712141812981e+00,-4.820601001579412070e-01
-1.559592129547283879e+00,1.371116744199645243e-01,-9.180041408197123776e-01,9.282439828991959629e-01,7.489973342644629106e-01,-2.208797392707976037e+00
1.329909963236687975e+00,-4.633343470312102363e-01,-9.178269408632832027e-01,2.892314857019724350e+00,1.391985248641587791e+00,-3.038862277818218161e+00
-1.534267489435158005e+00,1.216556200534415488e-01,8.303193699229514113e-01,2.212697774130579553e+00,-1.465590333074701990e+00,1.038905597905264599e+00
-1.407367363474723687e+00,-8.893377343417521175e-01,-7.788272138144302081e-01,1.562806966597271696e+00,2.500945466713140330e-01,1.176558264856085501e+00
1.559911314957354023e+00,1.098378720176600654e+00,-5.662596189480118003e-01,8.165397910728344755e-03,7.916698328890037217e-02,-3.053271693766315575e+00
-1.560877710049956457e+00,4.139223010739916386e-01,1.971597422162176594e+00,6.089706818904048191e-01,1.453236675189232052e+00,1.838905428906516981e+00
1.121261487564892967e-01,-8.078066040923037594e-02,-1.162905067965179784e-01,2.066748481120226799e+00,-1.560967867538262777e+00,3.067022540556163079e+00
-1.055589750344597233e+00,-9.051398710292253291e-01,1.727760172792847326e+00,7.045475493280108914e-01,9.632297206375630694e-01,6.632744797771739087e-02
9.959201400078550037e-01,-8.598468912070467152e-01,-1.038210086249195196e+00,-2.190425627749493565e+00,-1.351839072572285305e+00,-1.605610981010053395e+00
1.385043632133092117e+00,1.123303502707940327e+00,1.906157792311242938e+00,-1.436353880077669842e-01,1.556282646067169484e+00,-1.065210793051321048e+00
-1.464573513751346923e+00,2.658407884407814059e-01,1.017763110735409926e+00,-2.118363677289617719e+00,4.664868499557450754e-01,-1.637655971811169842e+00
-5.671669075033038965e-01,1.758593759046897853e+00,1.570636411248924391e+00,-1.505572191321572939e+00,6.798752280319226848e-01,-2.070257555418576700e+00
-1.568517554641444045e+00,1.874249130958280274e+00,1.789844861413867116e+00,-3.132457331526503630e+00,-6.596617286271181380e-01,1.720230034069029301e+00
-6.172888844317945267e-01,1.857614295202072441e-01,-1.034864285569489617e+00,2.121076502020515342e+00,-1.500324665000390967e+00,-1.146169753143023939e+00
-3.724494009796037730e-01,7.099446918903562498e-02,-7.292635661050321794e-01,-1.051148859418901349e+00,-3.282291145169728974e-01,-9.031706971692128327e-01
-1.080782460777969467e+00,5.628956502981516952e-01,-9.119660744840977218e-01,1.671938340066631667e+00,1.040669363128967628e+00,-2.551904648647861151e+00
1.487080152747077388e+00,1.737887870776762211e+00,2.052055986785699560e+00,1.704268977627403814e+00,1.528103458435758011e+00,-9.088598255123536696e-01
-1.250047452596974917e+00,-1.057736191698805950e-01,2.066859720007127699e+00,6.878144948927067404e-01,4.416216395145089457e-01,1.572832309101560355e+00
4.439990948678440574e-02,1.525142543922719529e-01,-1.046849460564188927e+00,-1.528163223954190908e+00,1.041208870304911382e+00,1.810324028569712418e+00
1.567758285897506543e+00,1.654759902685313699e+00,1.769857872067263971e+00,9.639497312853873012e-02,1.189245570796932938e-01,2.229554257460660160e+00
-1.072440982292270917e+00,1.014134411001851754e+00,8.888096969046037632e-01,-2.763475611574693680e+00,6.754324721474680437e-01,-2.162380622514918471e+00
1.214949292946733816e+00,2.074401204103846652e+00,1.495363620175731212e+00,-2.059653901616760319e+00,-8.059303408392231027e-01,-2.913112760403111956e+00
-4.346354569901864640e-01,1.617663707250052818e+00,-6.699866805419654181e-01,8.846929285865492432e-01,-3.147983240717775466e-01,7.776011847028945212e-01
3.141896994173651869e-01,-7.696932724801759385e-01,1.157870763692957050e+00,-1.690328228189781790e+00,1.569978210087358050e+00,-5.522171899435410758e-01
