1.148887708249941575e+00,1.319159597635949810e+00,-6.588852991226180622e-01,1.698422714957582791e+00,-1.031526320653064488e+00,8.967643304114414349e-02
1.542196524695863769e+00,6.388888477399601307e-01,-9.406079699920925075e-01,-2.465217162100781678e+00,6.669150344648744344e-02,-2.064538219944802577e-01
-1.569804482165215731e+00,1.336101722562387684e+00,1.874056298825978795e+00,1.615498701682022364e+00,5.825399808437592419e-01,-1.360185110359740879e+00
1.392045408670927742e-02,-3.455908029051086849e-01,-4.295973210283059451e-01,-3.372477190680580605e-01,-4.864301485084445709e-01,2.914260884509595861e+00
3.982298365224219427e-01,-1.029023984219728849e+00,1.189871659540383098e+00,-2.179733153007942015e+00,1.523441463715027755e+00,8.729048588414602960e-01
-1.081598510731224705e+00,-5.008493304961766368e-01,2.053560139745783886e+00,-1.292631488228496162e+00,-1.073060492775846031e+00,-2.447663330769495715e+00
-1.417659392988805278e+00,1.984551830030675701e+00,1.020304551683975047e+00,-1.839225267387265106e+00,1.074935739950133584e+00,1.353592158497881393e+00
1.518145589384636729e+00,-6.710713439353442888e-01,1.407773281425199086e+00,2.209381915058090229e+00,3.494031533457344629e-01,9.095282182075905553e-01
-1.519995006024746687e+00,-7.732041911761089459e-02,1.279197340338157796e+00,1.117039563212754771e+00,7.677876126836191695e-01,-1.952392046276953286e+00
-1.393828240782798211e+00,-8.158434173433422032e-01,-6.868357824412956170e-01,-2.823317786814913966e-01,3.022887738293011939e-01,3.213239457931158505e-01
-1.563068152986499815e+00,-1.044617526163379218e+00,-1.046985749608929428e+00,1.397001255774922512e+00,-1.059030413394943082e+00,1.715912245881127340e+00
-9.064434722935634792e-01,4.045001337255980101e-01,2.346240629432945202e-01,4.178005944979301667e-01,1.342826168137222442e+00,1.444345518122250205e+00
-1.204807297751912420e+00,-2.503037456288397244e-01,-6.977321041134901813e-01,1.308504284179136334e+00,-1.244759142492712911e+00,-3.288448267977428507e-01
2.076594322042502050e-02,-1.011985659660203485e+00,-8.199016536229375429e-01,5.099977601037459785e-01,-1.550225961726285240e+00,7.029240958248625937e-01
1.564611160606053097e+00,-7.646028828153759171e-01,-9.376897177594194499e-01,-2.868359785819118102e+00,1.376917287589400463e+00,-1.307192840854671800e-01
-1.082762476454123934e+00,2.020771963275713734e-01,-5.440713984651150970e-01,6.573676277447311200e-01,1.557368342060220900e+00,2.801028883409369286e+00
1.137133077120016544e+00,-1.723856636234826212e-01,1.994256543536900184e+00,1.126640470689863172e+00,-8.731660714523233890e-01,-4.261231516207324432e-01
-1.428029445378710349e+00,-7.698616818095492809e-01,1.558451009345674043e+00,6.126353023673831721e-01,-1.492805949103306329e+00,2.183104155620751996e+00
1.438084493022653287e+00,2.089105195976924456e+00,1.710055846373724764e+00,-6.740364491256327639e-01,-4.029356211406720512e-02,-2.533999398029787908e+00
-2.066943469962152502e-01,-1.163013547132634162e-01,2.051116323910621375e+00,1.824993436070247554e+00,-8.471631109676213134e-01,-2.921077259623417799e+00
-1.559438553443317721e+00,2.724664807042407322e-01,1.786793600629695389e+00,3.043000251210457918e+00,1.281143173025626858e+00,1.655517102267961782e+00
-1.637867743426566491e-01,-1.531203516373569329e-01,1.642637849557880836e+00,-2.456608878937876383e+00,1.446280315509550718e+00,1.406516682427882969e+00
-1.249198958017442296e+00,-9.136945793764320589e-01,-1.021073558293278616e+00,7.180929551270769373e-01,-1.274988070671908780e+00,7.919403822531054793e-01
5.944288049061441370e-02,1.944298553396006879e+00,-3.013463606398124606e-01,2.493019658831118868e+00,1.784386043038534986e-01,-2.951506394902470909e+00
4.588792951301083889e-01,4.833594235753366775e-01,6.208164886559590645e-01,4.158255197429117089e-02,1.194243030795400173e+00,-3.123359116152842674e+00
-8.142160978855041975e-01,6.602936236993643959e-01,-5.188550685681354580e-01,2.833620175544147024e+00,5.806903637232894155e-01,2.588877170849084308e+00
-1.484425487995386206e+00,1.979518286072862177e+00,6.721035867145932485e-01,1.233352847046588430e+00,-6.001029127491268600e-01,3.129562221040588454e+00
1.264278049134239801e+00,-4.584224424201810422e-03,-1.003622548235506784e+00,5.625689517645993121e-02,7.991812604551067345e-01,-5.083741839067390522e-01
-1.305946099753698242e+00,1.542572530999182456e+00,-6.405543195774929810e-01,1.025893812416739159e+00,-1.263159946137545564e+00,4.331939743870516502e-01
-4.690176609869103341e-01,8.962843457447629003e-01,2.568558432365271038e-01,1.379373650669788454e+00,-1.496252419506895137e+00,2.376879369552498567e+00
1.559351846829675203e+00,1.229792524499466966e+00,-1.043000549483673156e+00,-6.575284890402328664e-01,-1.568388869458153145e+00,4.625282147742386663e-01
1.005112147612579943e+00,8.524765924165291775e-01,-7.125045623843554443e-01,1.088330643222195526e+00,1.465002051020827700e+00,1.098995892164476906e+00
1.113429831320329022e+00,1.716708501296933642e+00,6.732978593908156562e-01,1.100981011966872813e-02,1.255117871131743446e+00,2.491889904602073713e-01
-1.060492331599766969e+00,-4.080503628990073128e-01,7.619694349510532927e-01,-2.802030175244265120e+00,1.373296872784031564e+00,-3.044961710585354364e+00
-1.554649488640699184e+00,1.135911415140535841e-01,-8.584301686648743157e-01,5.799262420130482099e-01,1.282682960316653187e+00,2.023351733719250589e+00
1.406030542944699757e+00,1.127253246175709434e+00,1.973951465478039458e+00,1.737206734334203695e+00,-8.169303389390970560e-01,-6.122297065132160654e-01
-2.710042876899112496e-01,1.399313609326371388e-01,1.590389975589638238e+00,-3.111109733882422290e-01,1.377830057654730656e+00,-2.083755977019245087e+00
1.089686536676593320e+00,7.285987629297931978e-01,-6.804839479103863553e-01,-2.448530579737524526e+00,-4.885929259857777485e-01,-2.262393296104480367e+00
-1.224747715742248610e+00,1.965229007882445034e+00,2.087584585898598633e+00,-1.122471072758176369e+00,1.498627491523976119e+00,2.575694913570889533e+00
-1.012996041054508023e+00,3.922932904622933314e-01,-1.029860844500520400e+00,1.247188791315879897e+00,-7.876235242786503443e-01,6.656169328599932378e-01
1.570309920061071285e+00,-1.513653271939493505e-01,1.292079481241466210e+00,1.574949351071869508e+00,1.507961570490675030e+00,-1.491596316310874970e+00
9.966296691313596412e-01,2.125869377129308013e-02,8.441432127882932956e-01,-1.690033439251288794e+00,1.300125121541446216e+00,1.988933428939574810e+00
-1.970133308933550431e-01,1.598585674816989544e+00,1.014705458890716949e+00,1.889492250573450605e+00,-4.479288200319524460e-01,-8.565944328822876486e-01
2.801767686660139312e-01,5.771620955522249741e-01,6.580000206975173960e-01,1.763487647086519949e+00,1.396602245490468519e+00,-2.881479718785746158e+00
1.565649581809343882e+00,-8.860083372678027036e-01,7.311781998638402502e-01,2.010185372439684315e+00,1.023092426143181743e+00,1.589150297672525802e+00
1.175454377860130073e+00,1.802041460077872248e-01,1.952960541582217990e+00,2.361834728400758365e+00,1.369816375869568503e+00,2.481281012097130478e+00
-1.399257803378376241e+00,2.079761655039098933e+00,1.746108720368979794e+00,2.997473865775579505e+00,-1.408792006170962896e+00,-9.401878830539853737e-01
1.295055574085545391e+00,8.489015963759851680e-01,-7.511759090534708694e-01,-6.781666276349627154e-01,-1.552959979087165321e+00,-2.212517303035122396e+00
-9.542169136161207099e-01,1.975957712788435350e+00,1.587047343239099240e+00,9.231997686391633096e-01,1.834997285553108259e-01,-5.486263619699935923e-01
-1.029524192282361916e+00,1.872074445102611451e+00,-1.042904367427065049e+00,3.847587330235713310e-01,2.021561776687679224e-01,-2.943211133750043285e+00
-1.096063592968552713e+00,-8.992523419216332803e-01,1.869383973921771469e+00,4.809778667315400824e-02,1.555671973438443878e+00,-1.035836576427247913e+00
-1.512602054416238184e+00,-9.055614520645850485e-01,4.247917785942776359e-01,-2.585580337800915451e+00,-1.524374257228180207e+00,-3.088767336876365732e+00
